,CO2_TIF:CCB_TIF_FT3020.PosSt,CO2_TIF:CCM_TIF_EHSpare01.PosSt,CO2_TIF:CCM_TIF_EHSpare02.PosSt,CO2_TIF:CCB_TIF_PT7024.PosSt,CO2_TIF:CCB_TIF_TT7024.PosSt,CO2_TIF:CCB_TIF_PT7450.PosSt,CO2_TIF:CCB_TIF_FT7524.PosSt,CO2_TIF:CCB_TIF_DT7424.PosSt,CO2_TIF:CCB_TIF_TT7424.PosSt,CO2_TIF:CCB_TIF_PT7056.PosSt,CO2_TIF:CCB_TIF_TT7056.PosSt,
,FT3020.PosSt,EHDL1.PosSt,EHDL2.PosSt,PT7024.PosSt,TT7024.PosSt,PT7450.PosSt,FT7524.PosSt,DT7424.PosSt,TT7424.PosSt,PT7056.PosSt,TT7056.PosSt,
2015/04/17 14:03:49.680,,,,30.879121780396,,28.16849899292,30.611965179443,120.51281738281,,,,
2015/04/17 14:03:53.690,,,,,,,,119.34066009521,,,,
2015/04/17 14:03:57.690,,,,,,,29.813627243042,,,28.095239639282,,
2015/04/17 14:04:09.660,,,,31.13553237915,,,30.611965179443,,-6.4957237243652,,,
2015/04/17 14:04:13.660,53.846153259277,,,,,28.461540222168,31.156288146973,,,,,
2015/04/17 14:04:21.670,,,,,,,30.103931427002,,,28.351650238037,,
2015/04/17 14:04:25.680,,,,,,,30.793407440186,120.51281738281,,,,
2015/04/17 14:04:29.670,,,,,-8.0999908447266,,,,,,-8.0999908447266,
2015/04/17 14:04:33.680,,,,,-8.3000030517578,,,,,,,
2015/04/17 14:04:37.660,,,,,,,31.519170761108,,,,,
2015/04/17 14:04:41.670,,,,,-8,28.717950820923,,,,,,
2015/04/17 14:04:45.660,54.212455749512,,,,-8.3000030517578,,,,,,,
2015/04/17 14:04:49.650,,,,31.428573608398,-8.0999908447266,,,,,,,
2015/04/17 14:04:53.680,53.998779296875,,,,,,,,,,-7.5999908447266,
2015/04/17 14:04:57.680,,,,,,,30.720830917358,,,28.644689559937,,
2015/04/17 14:05:05.700,,,,,-7.5,,31.628034591675,,,,,
2015/04/17 14:05:09.670,,,,,-7.8999938964844,,,,-5.8315010070801,,,
2015/04/17 14:05:13.670,53.785102844238,,,,-7.5999908447266,,,,,,,
2015/04/17 14:05:17.660,,,,,,29.010990142822,,121.09889984131,,,,
2015/04/17 14:05:21.660,,,,,,,32.426376342773,,,,,
2015/04/17 14:05:25.680,,,,,,,,122.2710647583,,,,
2015/04/17 14:05:29.680,,,,31.721612930298,,,,121.09889984131,,,,
2015/04/17 14:05:33.680,,,,,,,,,,28.937730789185,,
2015/04/17 14:05:37.680,,,,,-7.3000030517578,,,,,,,
2015/04/17 14:05:41.690,,,,,,,,122.2710647583,,,,
